internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22708574,Myadestes lanaiensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,lanaiensis,,,,,"(Wilson, 1891)",
155254743,Megascops gilesi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Megascops,gilesi,,,,,"Krabbe, 2017","Santa Marta Screech-owl&#160;<em>Megascops gilesi </em>is recognised as a species, having first been noted to differ from the rest of the series of <em>M. choliba</em>&#160;seen by Todd and Carriker (1922), and finally described by Krabbe (2017). Genetic analysis indicates that it is indeed distinct from other <em>Megascops</em>, with a minimum uncorrected genetic distance of 6.1% (from <em>M. watsonii usta</em>) higher than that recovered between other <em>Megascops </em>species (Dantas <em>et al. </em>2016).&#160;<br/><br/>Unfortunately the detail of the vocal analysis is unclear as the five taxa for which measured parameters overlap do not appear to be identified, and the differences are not scored (Krabbe 2017). Equally only a description of the plumage is given, rather than a treatment that assesses the differences between taxa. However the sonogram suggests at least a moderately distinctive song, and the phylogenetic position indicated by Dantas <em>et al. </em>(2016) is strong reason to accept that the distinction is indeed a valid full species."
22725044,Acanthis flammea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Acanthis,flammea,,,,,"(Linnaeus, 1758)",<p><em>Acanthis flammea</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carduelis</em> following Ottvall <em>et al. </em>(2002).</p>
22704046,Bolemoreus hindwoodi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Bolemoreus,hindwoodi,,,,,"(Longmore & Boles, 1983)",<p><em>Bolemoreus hindwoodi </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus hindwoodi</em>.</p>  <p>&#160;</p>
22709717,Calliope obscura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Calliope,obscura,,,,,"(Berezowski & Bianchi, 1891)","<p><em>Calliope obscura</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Luscinia </em>following Sibley and Monroe (1990, 1993).</p>"
22690195,Columba argentina,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,argentina,,,,,"Bonaparte, 1855",
22685295,Poicephalus senegalus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Poicephalus,senegalus,,,,,"(Linnaeus, 1766)",
22714839,Acrocephalus taiti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,taiti,,,,,"Ogilvie-Grant, 1913",
22722239,Poospiza rufosuperciliaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Poospiza,rufosuperciliaris,,,,,"Blake & Hocking, 1974","<p><em>Poospiza rufosuperciliaris </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Hemispingus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22678122,Apteryx australis,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,APTERYGIDAE,Apteryx,australis,,,,,"Shaw, 1813","<em>Apteryx</em><em><em> australis</em></em><em><em><em></em>, <em>A.</em> </em> mantelli</em><em> </em>and <em>A. rowi </em>(del Hoyo and Collar 2014) were previously treated as <em>A.</em><em><em> australis</em></em><em><em><em></em></em></em> and <em>A. mantelli</em> (incorporating <em>rowi</em>)  following Baker <em>et al.</em> (1995); prior to that all three taxa were lumped as <em>A. australis</em> following Sibley and Monroe (1990, 1993).<p></p>"
22681981,Aulacorhynchus huallagae,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Aulacorhynchus,huallagae,,,,,"Carriker, 1933",
22718575,Anthus rubescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,rubescens,,,,,"(Tunstall, 1771)",
22727459,Hypotaenidia tertia,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,tertia,,,,,"(Mayr, 1949)","<p><em>Hypotaenidia woodfordi</em>, <em>H. tertia</em> and <em>H. immaculata </em>(del Hoyo and Collar 2014) were previously previously placed in the genus <em>Nesoclopeus </em>and lumped as <em>N. woodfordi </em>following Sibley and Monroe (1990, 1993).</p>"
22723209,Incaspiza watkinsi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Incaspiza,watkinsi,,,,,"Chapman, 1925",
22679678,Odontophorus strophium,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus,strophium,,,,,"(Gould, 1844)",
22709724,Calliope pectardens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Calliope,pectardens,,,,,"David, 1871","<p><em>Calliope pectardens</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Luscinia </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22685237,Pezoporus occidentalis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pezoporus,occidentalis,,,,,"(Gould, 1861)",
22707192,Pomarea whitneyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,whitneyi,,,,,"Murphy & Mathews, 1928",
22696048,Aquila heliaca,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Aquila,heliaca,,,,,"Savigny, 1809",
22697043,Ardea alba,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,alba,,,,,"Linnaeus, 1758","<em>Ardea alba</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Casmerodius</em> as <em>C. albus. Casmerodius albus</em> (Sibley and Monroe 1990, 1993) was previously retained as a cross-regional species contra Christidis and Boles (2008) who moved&#160;<em>C. albus</em> into the genus <em>Ardea </em>and split it into two cross-regional species <em>A. alba </em>and <em>A. modesta</em> (note gender agreement of specific name for <em>alba</em>).  <p></p>"
22698188,Ardenna carneipes,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,carneipes,,,,,"(Gould, 1844)",<em>Ardenna carneipes</em>&#160;(del Hoyo<em> et al. </em>2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22734661,Scytalopus rodriguezi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,rodriguezi,,,,,"Krabbe, Salaman, Cortés, Quevedo, Ortega &amp; Cadena, 2005",
22716137,Spelaeornis longicaudatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Spelaeornis,longicaudatus,,,,,"(Moore, 1854)",
22723537,Sporophila maximiliani,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Sporophila,maximiliani,,,,,"Cabanis, 1851","<p><em>Sporophila maximiliani </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Oryzoborus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22735635,Stachyris nonggangensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Stachyris,nonggangensis,,,,,"Zhou & Jiang, 2008",
22694656,Sternula albifrons,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sternula,albifrons,,,,,"(Pallas, 1764)",<em>Sternula albifrons</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna</em>.    <p></p>
22694666,Sternula saundersi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sternula,saundersi,,,,,"(Hume, 1877)",<em>Sternula saundersi</em>&#160;was previously placed in the genus <em>Sterna&#160;</em>(del Hoyo <em>et al. </em>2014).      <p></p>
22693427,Calidris alpina,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,alpina,,,,,"(Linnaeus, 1758)",
22693464,Calidris falcinellus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,falcinellus,,,,,"(Pontoppidan, 1763)",<em>Calidris falcinellus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Limicola</em>.
22693359,Calidris tenuirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,tenuirostris,,,,,"(Horsfield, 1821)",
22727487,Charadrius alexandrinus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,alexandrinus,,,,,"Linnaeus, 1758","<p><em>Charadrius alexandrinus, C. dealbatus </em>and<em> C. nivosus </em>(del Hoyo and Collar<em> </em>2014) were previously lumped as <em>C. alexandrinus </em>following Sibley and Monroe (1990, 1993)<em>. </em></p><p><em></em></p>"
22693770,Charadrius dubius,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,dubius,,,,,"Scopoli, 1786",
22693759,Charadrius hiaticula,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,hiaticula,,,,,"Linnaeus, 1758",
22694787,Chlidonias niger,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Chlidonias,niger,,,,,"(Linnaeus, 1758)",
22725519,Turnix hottentottus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,TURNICIDAE,Turnix,hottentottus,,,,,"Temminck, 1815","<p><em>Turnix hottentottus </em>and<em> T. nanus </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. hottentottus </em>following Dowsett and Forbes-Watson (1993), the gender agreement of which<em> </em>follows David and Gosselin (2002b), and before then were split as <em>T. nana</em> and <em>T. hottentotta </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22708028,Xenopirostris damii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Xenopirostris,damii,,,,,"Schlegel, 1866",
22693251,Xenus cinereus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Xenus,cinereus,,,,,"(Güldenstädt, 1775)",
22708523,Zoothera margaretae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera,margaretae,,,,,"(Mayr, 1935)",
22694524,Hydroprogne caspia,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Hydroprogne,caspia,,,,,"(Pallas, 1770)",<em>Hydroprogne caspia</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna</em>.    <p></p>
22697037,Egretta picata,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,picata,,,,,"(Gould, 1845)",<em>Egretta picata</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Ardea</em>.
22696792,Phalacrocorax carbo,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,carbo,,,,,"(Linnaeus, 1758)",
22696802,Phalacrocorax nigrogularis,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,nigrogularis,,,,,"Ogilvie-Grant & Forbes, 1899",
22693490,Phalaropus lobatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Phalaropus,lobatus,,,,,"(Linnaeus, 1758)",
22697422,Plegadis falcinellus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Plegadis,falcinellus,,,,,"(Linnaeus, 1766)",
22693735,Pluvialis fulva,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,fulva,,,,,"(Gmelin, 1789)",
22698267,Puffinus persicus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,persicus,,,,,"Hume, 1873","<em></em><em><em></em></em><em><em>Puffinus lherminieri </em></em>(incorporating <em><em>baroli</em></em>),<em><em> </em>P. bannermani</em>, <em>P. persicus</em>, <em>P. subalaris</em> and <em>P. bailloni</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. lherminieri</em> and <em>baroli</em> was subsumed under <em>P. assimilis</em>, following Brooke (2004), before which <em>P. bannermani</em> and <em>P. persicus</em> where split following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22725141,Rallus aquaticus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallus,aquaticus,,,,,"Linnaeus, 1758","<p><em>Rallus aquaticus</em> and <em>R. indicus</em> (del Hoyo and Collar 2014) were previously lumped as <em>R. aquaticus</em> following Sibley and Monroe (1990, 1993).</p>"
103815961,Riparia riparia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Riparia,riparia,,,,,"(Linnaeus, 1758)","<p><em>Riparia riparia </em>and<em> R. diluta </em>(del Hoyo and Collar 2016) were previously lumped as <em>R. riparia</em> following AERC TAC (2003), AOU (1998 and supplements), Cramp <em>et al</em>. (1977–1994), Dowsett and Forbes-Watson (1993), SACC (2005 and updates), Sibley and Monroe (1990, 1993), and Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22694623,Sterna hirundo,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,hirundo,,,,,"Linnaeus, 1758","The BirdLife Taxonomic Working Group is aware that phylogenetic analyses have been published which have proposed generic rearrangements which may affect this species, but prefers to wait until work by other taxonomists reveals how these changes affect the entire groups involved."
22694053,Vanellus gregarius,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,gregarius,,,,,"(Pallas, 1771)",
22712318,Hirundo atrocaerulea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,atrocaerulea,,,,,"Sundevall, 1850",
22694373,Larus fuscus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,fuscus,,,,,"Linnaeus, 1758",
22729877,Larus glaucoides,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,glaucoides,,,,,"Meyer, 1822","<em>Larus glaucoides </em>and <em>L. thayeri</em>&#160;(del Hoyo and Collar 2014) have been lumped as <em>L. glaucoides </em>(Handbook of the Birds of the World and BirdLife International 2018). Chesser <em>et al</em>. (2017) made Thayer’s Gull <em>Larus thayeri</em> a subspecies of Iceland Gull <em>L. glaucoides</em>, with the race <em>L. g. kumlieni</em> retained ‘as a separate group’ although the proposal (<a href=""http://checklist.aou.org/assets/proposals/PDF/2017-C.pdf"">http://checklist.aou.org/assets/proposals/PDF/2017-C.pdf</a>) on which the decision on <em>thayeri</em> was based argued that <em>kumlieni</em> is the product of non-assortative mating between the taxa <em>thayeri</em> and <em>glaucoides</em>; see also Ayyash (2017). The close relationship of <em>thayeri</em> and <em>glaucoides</em> is shown without commentary in Figure 8B in Sonsthagen <em>et al</em>. (2016). We accept <em>Larus thayeri</em> as a subspecies of <em>L. glaucoides</em> but treat <em>kumlieni</em> as an apparent hybrid population having no taxonomic status.<p></p>"
62030590,Larus smithsonianus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,smithsonianus,,,,,"Coues, 1862","<em>Larus argentatus </em>and <em>L. smithsonianus</em> (the latter including <em>vegae </em>and <em>mongolicus</em>) (del Hoyo and Collar 2014) were previously lumped as <em>L. argentatus</em> following Sibley and Monroe (1990, 1993)."
22696734,Microcarbo pygmaeus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Microcarbo,pygmaeus,,,,,"(Pallas, 1773)",<em>Microcarbo pygmaeus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Phalacrocorax</em>.
103843725,Phylloscopus collybita,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,collybita,,,,,"(Vieillot, 1817)",<p><em>Phylloscopus collybita </em>and<em> P. tristis </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. collybita </em>following AERC TAC (2003).</p>  <p>&#160;</p>
22715339,Phylloscopus tytleri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,tytleri,,,,,"Brooks, 1872",
22694497,Rissa tridactyla,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Rissa,tridactyla,,,,,"(Linnaeus, 1758)",
22720053,Serinus syriacus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Serinus,syriacus,,,,,"Bonaparte, 1851",
22723499,Sporophila cinnamomea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Sporophila,cinnamomea,,,,,"(Lafresnaye, 1839)",
22723487,Sporophila palustris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Sporophila,palustris,,,,,"(Barrows, 1883)",
22694607,Sterna striata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,striata,,,,,"Gmelin, 1789",
22694635,Sterna vittata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,vittata,,,,,"Gmelin, 1789",
22694685,Sternula lorata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sternula,lorata,,,,,"(Philippi &amp; Landbeck, 1861)",<em>Sternula lorata</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna</em>.    <p></p>
22708790,Turdus feae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,feae,,,,,"(Salvadori, 1887)",
22708768,Turdus torquatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,torquatus,,,,,"Linnaeus, 1758",
22728950,Urile pelagicus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,pelagicus,,,,,"(Pallas, 1811)","Following Kennedy and Spencer (2014) the genus&#160;<em>Phalacrocorax</em>&#160;has been divided into six genera, with <em>P.&#160;</em><span style=""background-color: rgb(255, 255, 255);""><em>penicillatus, P. pelagicus</em> and <em>P. urile</em> moved into&#160;</span><em>Urile</em>&#160;(HBW and BirdLife International 2018)."
155070829,Pyrrhura chapmani,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,chapmani,,,,,"Bond &amp; Meyer de Schauensee, 1941","<em>Pyrrhura melanura&#160;</em>has been split into&#160;<em>P. melanura&#160;</em>and&#160;<em>P. chapmani&#160;</em>following an assessment of the latter by Donegan&#160;<em>et al.&#160;</em>(2018), in light of the previous split of Maroon-tailed Parakeet into&#160;<em>P. melanura&#160;</em>and&#160;<em>P. pacifica&#160;</em>(del Hoyo and Collar 2014). While&#160;Donegan&#160;<em>et al.&#160;</em>(2018) are mistaken in scoring two covarying measurements twice, and only 1 is allowed for habitat difference, which in any case is not accepted here as too vague (the elevational difference may well be responsible for the increase in body size). However, in reviewing the photographs used to illustrate these differences it certainly appears that the blue primaries and the darker crown merit 2 each, the buffy nuchal region perhaps only 1 (3 seems extreme), but the size difference&#160;<em>vs.</em>&#160;<em>melanura</em>&#160;(mean wing 136.8 vs 126.6, tail 125.2 vs 109.9 in Table 1 in Ridgely &amp; Robbins 1988, Wilson Bull. 100: 173-182) clearly scores 2, on which basis the form reaches and is accepted here as holding species rank."
155072212,Eclectus roratus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eclectus,roratus,,,,,"(Müller, 1776)","Eclectus Parrot <em>Eclectus roratus </em>has been split into Moluccan Eclectus <em>E. roratus</em>, Sumba Eclectus <em>E. cornelia</em>, Tanimbar Eclectus <em>E. riedeli </em>and Papuan Eclectus <em>E. polychloros</em>.<em>&#160;</em>Extensive museum work confirmed the four groups proposed as species on molecular data (Braun <em>et al. </em>2017)&#160;do exceed the threshold of 7 under the Tobias criteria (Tobias <em>et al. </em>2010) and are therefore accepted as species."
155158005,Zosterops japonicus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,japonicus,,,,,"Temminck &amp; Schlegel, 1845","<em>Zosterops japonicus</em> has been split into <em>Z. japonicus</em> and <em>Z. simplex</em>,<em>&#160;</em>and&#160;<em>Z. montanus</em>&#160;has been lumped with the resulting&#160;<em>Z. japonicus&#160;</em>following detailed work on genetics, morphology and vocalisations (Round <em>et al. </em>2017, Lim <em>et al. </em>2019).<br/><br/>Subspecies <em>Z. j. hainanus </em>has been transferred to <em>Z. simplex </em>(Handbook of the Birds of the World 2019, Lim <em>et al. </em>2019)<em>.&#160;</em>"
155246763,Ortalis squamata,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Ortalis,squamata,,,,,"Lesson, 1829","<em>Ortalis guttata, O. araucuan&#160;</em>and<em>&#160;O. squamata&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>O. guttata&#160;</em>following Stotz&#160;<em>et al.</em>&#160;(1996) and SACC (2011), and before then were also lumped with&#160;<em>O. colombiana&#160;</em>as&#160;<em>O. guttata&#160;</em>following Sibley and Monroe (1990, 1993).<br/><br/>The form&#160;<em>remota&#160;</em>has been recognised as a subspecies of&#160;<em>O. guttata</em>, having previously been an unrecognised form included within&#160;<em>O. squamata,&#160;</em>following the description of minor plumage differences in Silveira&#160;<em>et al.&#160;</em>(2017)."
22698039,Pterodroma ultima,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,ultima,,,,,"Murphy, 1949",
155657173,Zoothera dauma,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera,dauma,,,,,"(Latham, 1790)","The subspecies&#160;<em>neilgherriensis&#160;</em>has been moved from&#160;<em>Z. aurea&#160;</em>into&#160;<em>Z. dauma</em>, following song analysis that showed it to belong with the latter species (Weir 2018).<br/><br/>Previously,&#160;<em>Zoothera dauma</em>&#160;(Sibley and Monroe [1990, 1993]) and<em>&#160;Z. imbricata</em>&#160;(Collar [2004]) were lumped together into&#160;<em>Z. dauma</em>&#160;and subsequently split into&#160;<em>Z. dauma, Z. major&#160;</em>and<em>&#160;Z. aurea</em>&#160;following del Hoyo and Collar (2016)."
22713919,Zosterops leucophaeus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,leucophaeus,,,,,"(Hartlaub, 1857)",<p><em>Zosterops leucophaeus </em>(del Hoyo and Collar 2016) was previously listed as <em>Speirops leucophoeus</em>.</p>
22696637,Phaethon aethereus,ANIMALIA,CHORDATA,AVES,PHAETHONTIFORMES,PHAETHONTIDAE,Phaethon,aethereus,,,,,"Linnaeus, 1758",
103671170,Cichlocolaptes mazarbarnetti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Cichlocolaptes,mazarbarnetti,,,,,"Mazar Barnett &amp; Buzzetti, 2014",
22700886,Cotinga maculata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Cotinga,maculata,,,,,"(Müller, 1776)",
22701397,Dysithamnus plumbeus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Dysithamnus,plumbeus,,,,,"(Wied, 1831)",
22733081,Glaucidium mooreorum,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,mooreorum,,,,,"Silva, Coelho & Gonzaga, 2002",
22724465,Glaucidium sanchezi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,sanchezi,,,,,"Lowery & Newman, 1949",
22687614,Amazilia castaneiventris,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,castaneiventris,,,,,"Gould, 1856",
22678625,Megapodius pritchardii,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,pritchardii,,,,,"Gray, 1864",
22706104,Macgregoria pulchra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Macgregoria,pulchra,,,,,"De Vis, 1897",
22702869,Philydor novaesi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Philydor,novaesi,,,,,"Teixeira & Gonzaga, 1983",
22724477,Formicivora acutirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Formicivora,acutirostris,,,,,"(Bornschein, Reinert &amp; Teixera, 1995)",<p><em>Formicivora acutirostris</em> (del Hoyo and Collar 2016) was previously listed as <em>Stymphalornis acutirostris</em>.</p>  <p>&#160;</p>
22707224,Clytorhynchus hamlini,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Clytorhynchus,hamlini,,,,,"(Mayr, 1931)",
22684524,Eos semilarvata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eos,semilarvata,,,,,"Bonaparte, 1850",
22700718,Lipaugus ater,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Lipaugus,ater,,,,,"(Férussac, 1829)",<em>Lipaugus ater</em> (del Hoyo and Collar   2016) was previously listed as <em>Tijuca atra</em>.
22685428,Loriculus flosculus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Loriculus,flosculus,,,,,"Wallace, 1864",
103730380,Callaeas cinereus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALLAEIDAE,Callaeas,cinereus,,,,,"(Gmelin, 1788)","<p><em>Callaeas cinereus </em>and<em> C. wilsoni </em>(del Hoyo and Collar 2016) were previously lumped as<em> C. cinereus</em> following Sibley &amp; Monroe (1990, 1993) and Turbott (1990).</p>"
22735151,Spelaeornis chocolatinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Spelaeornis,chocolatinus,,,,,"(Godwin-Austen & Walden, 1875)",
22707313,Symposiachrus menckei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,menckei,,,,,"(Heinroth, 1902)",<p><em>Symposiachrus menckei </em>(del Hoyo and Collar 2016) was previously listed as <em>Monarcha menckei</em>.</p>
22732420,Megapodius tenimberensis,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,tenimberensis,,,,,"P.L. Sclater, 1883",
22731107,Certhia tianquanensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CERTHIIDAE,Certhia,tianquanensis,,,,,"Li, 1995",
22723656,Diglossa gloriosissima,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Diglossa,gloriosissima,,,,,"Chapman, 1912",
22698567,Hydrobates hornbyi,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,hornbyi,,,,,"(G.R. Gray, 1864)",<em>Hydrobates hornbyi</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
22693962,Vanellus macropterus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,macropterus,,,,,"(Wagler, 1827)",
22698543,Hydrobates markhami,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,markhami,,,,,"(Salvin, 1883)",<em>Hydrobates markhami</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
